id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2D52zjCyqEIQa221lhw6uk,This Is War,Thirty Seconds To Mars,64,2009-01-01,0.402,0.723,6,-5.26,1,0.0663,2e-06,0.233,0.224,160.047,326983,4
40AK2HbrTi0cRd7XQH4PL7,Hurricane Drunk,Florence + The Machine,23,2009-01-01,0.427,0.865,4,-4.691,1,0.163,2.16e-05,0.316,0.208,184.31,193347,4
5g7rJvWYVrloJZwKiShqlS,Dirty Paws,Of Monsters and Men,67,2012-01-01,0.359,0.649,3,-7.06,1,0.107,0.0124,0.0555,0.133,111.709,278373,4
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,82,2015-07-17,0.64,0.74,4,-4.083,1,0.0115,0.00678,0.167,0.785,116.879,216320,4
1CQXNBt6zv15L8zDITcxRB,I Bet My Life,Imagine Dragons,48,2015-10-30,0.545,0.659,1,-8.18,1,0.367,0.00111,0.415,0.599,108.04,192707,4
7kftK4n15rl1wbpfjSq2Tk,Wherever I Go,OneRepublic,61,2016-12-02,0.54,0.675,10,-6.449,0,0.1,0.0,0.237,0.348,99.97,169773,4
4sjLcE0GQ6urc4iUXsUPe9,Kings And Queens,Thirty Seconds To Mars,61,2009-01-01,0.293,0.817,8,-5.432,1,0.0401,3.4e-05,0.13,0.145,165.0,347667,4
5L95vS64rG1YMIFm1hLjyZ,Rollercoaster,Bleachers,63,2014-07-14,0.421,0.79,10,-6.227,1,0.00205,0.000309,0.148,0.279,162.024,188867,4
7BO7ZbaEmgCSSp3znPMxN4,Heroes And Villains - Remastered 2001,The Beach Boys,51,1967-09-18,0.426,0.583,1,-7.442,1,0.524,4.05e-06,0.147,0.232,116.803,219307,1
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,Paramore,72,2017-05-12,0.695,0.818,5,-5.379,0,0.00647,4.87e-06,0.0219,0.916,119.965,182693,4
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,70,2011,0.526,0.712,11,-6.525,0,0.0161,0.0,0.179,0.32,105.009,241440,4
6gpSU2C1VJq0xaVIGtQPVi,Francis Forever,Mitski,0,2014-11-11,0.535,0.448,2,-9.167,1,0.00262,1.94e-05,0.115,0.32,101.984,149680,4
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,78,1977,0.388,0.338,10,-10.054,1,0.652,3.73e-06,0.248,0.478,177.765,303373,4
3gg9BiBulbhp1yb0MEYJ8t,Are We Ready? (Wreck),Two Door Cinema Club,0,2016-10-14,0.601,0.784,2,-5.622,0,0.00476,0.0127,0.347,0.726,94.019,230853,4
341863z079BT4EFPiSw9DP,The Call,Regina Spektor,59,2009,0.58,0.101,10,-15.661,1,0.934,0.000302,0.0768,0.302,91.003,187427,3
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,79,2002-07-09,0.618,0.938,9,-3.442,1,0.0179,0.0,0.167,0.875,91.455,269000,4
09T2QbxX6BBB8SeuXQCPgV,Parking Garage,Tommy Bravos,35,2017-06-29,0.301,0.521,4,-6.453,1,0.725,0.00304,0.158,0.133,132.417,270124,4
4KOxCZLwedKjCJlZzr3M9R,Go Get Your Gun,The Dear Hunter,45,2009-06-23,0.591,0.818,9,-6.93,0,0.205,0.0,0.104,0.605,104.96,195960,4
67WTwafOMgegV6ABnBQxcE,Some Nights,fun.,69,2012-02-14,0.672,0.738,0,-7.045,1,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4
5537GkcZu99NDs1gH9iCOY,Sober Up,Rivers Cuomo,0,2017-06-09,0.647,0.616,5,-4.948,1,0.277,0.0,0.0816,0.79,93.019,218760,4
2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde,77,2013-09-27,0.511,0.472,4,-9.277,1,0.534,0.614,0.11,0.0399,127.978,258969,4
5m0vi1bleLzV0uUoQJtdlD,Against Pollution,The Mountain Goats,0,2004-02-02,0.653,0.551,9,-11.031,1,0.218,0.0223,0.161,0.756,120.819,223107,4
3MYWKl8ScgDu3sAvyneMCG,Portugal,WALK THE MOON,46,2014-12-02,0.446,0.881,2,-4.368,1,0.00749,0.0,0.13,0.415,169.889,241253,4
060WwU9cva7KOpMhZAJjT6,Six Weeks,Of Monsters and Men,37,2012-01-01,0.38,0.882,11,-5.627,1,0.00121,0.0699,0.107,0.418,123.609,334253,4
2oq2dbjW3sxOY0BscMWd7Q,I'll Be Alright,Passion Pit,42,2012-07-23,0.52,0.873,2,-5.365,1,9.13e-05,1.96e-06,0.226,0.52,140.027,262453,4
2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,The Revivalists,66,2015-07-15,0.649,0.718,0,-6.593,0,0.142,0.0713,0.124,0.718,101.034,274093,4
2M1Qc1mGSI1IYtmJzQtfPq,This Year,The Mountain Goats,0,2005-05-02,0.699,0.719,9,-9.481,1,0.118,0.00259,0.0913,0.831,138.958,232893,4
5OzQuvOzXq1wzZ5NsbjUYV,Surrender,WALK THE MOON,43,2017-11-10,0.626,0.667,0,-6.662,1,0.0107,0.0,0.0781,0.178,114.004,304413,4
5MZRmb0G0t9OsEaY79bjHx,For the Portuguese Goth Metal Bands,The Mountain Goats,0,2017-05-19,0.688,0.442,0,-15.803,1,0.835,0.792,0.116,0.565,101.95,249760,4
6IIcLzR05sN1gk4ngzz7Kk,Supercut,Lorde,2,2017-11-10,0.562,0.437,0,-10.229,1,0.219,2.18e-05,0.0806,0.15,124.852,277506,4
5wU6jk9kxYzFGUpeE6T2Q5,Crystals,Of Monsters and Men,59,2015-06-05,0.581,0.747,0,-7.207,1,0.00202,0.000449,0.109,0.325,132.195,243520,4
3eIOEt3NkpmNKMBNUFXdrv,Never Quite Free,The Mountain Goats,0,2011-03-29,0.538,0.401,10,-10.039,1,0.133,0.00166,0.138,0.416,81.732,210387,4
6YArGkJUr82ehzRFa2YaRK,Wake Me,Bleachers,56,2014-07-14,0.818,0.374,1,-10.666,0,0.0951,0.0139,0.217,0.457,117.956,163880,4
2SRTZimHOdZz1W9VEo0jhA,America,Imagine Dragons,25,2012-09-04,0.567,0.543,0,-7.736,1,0.00309,0.0758,0.163,0.0899,113.034,272680,4
7kK5ihEqZcXEWr1r8o99E2,I Miss Those Days,Bleachers,48,2017-06-02,0.653,0.817,0,-5.706,1,0.277,3.77e-06,0.344,0.661,125.018,217973,4
2NvAdwDIQ71uXIWZkr6tIO,Mirrored Sea,Passion Pit,31,2012-07-23,0.542,0.855,5,-6.13,0,0.00138,0.0614,0.294,0.585,136.035,246280,4
7cQjIIjLOhbRVCXyIepF2U,Summertime,My Chemical Romance,59,2010-11-05,0.6,0.799,2,-3.51,1,0.000252,0.0121,0.0932,0.647,130.031,246720,4
5QRWn4U9YQEknRWTnRTJax,Bridge Burn,Little Comets,37,2012-05-28,0.64,0.4,2,-12.337,0,0.794,0.0,0.136,0.495,103.092,162751,4
4hVJIlulH29qKVYGCT6cky,Warmth,Bastille,44,2016-09-09,0.641,0.886,11,-3.583,1,0.0488,0.0,0.843,0.839,140.058,229627,4
0vCTQcxSGAgjHaiAsIANKn,Vanilla Twilight,Owl City,60,2009-01-01,0.582,0.529,11,-7.637,1,0.00961,0.000554,0.113,0.567,166.134,231707,4
0vcyzDe6aoYTg6jM0U0T9r,Love Again,Pentatonix,45,2013-11-05,0.602,0.546,9,-8.296,0,0.0399,0.0,0.216,0.596,132.107,198533,4
45p0MAVey0dnjZXo8kMUzh,Featherstone,The Paper Kites,35,2013-03-05,0.803,0.373,8,-13.692,1,0.868,0.0266,0.104,0.636,124.921,229627,4
05Z77MHLPcBA2Wd5eDSJzl,Miss Missing You,Fall Out Boy,48,2013-01-01,0.556,0.851,6,-2.981,0,4.46e-05,1.97e-05,0.211,0.271,114.948,211027,4
7LqYqe7uhDc1pw9urRoGq6,This Was a Home Once,Bad Suns,45,2017-10-06,0.701,0.717,8,-5.553,1,0.0335,0.000488,0.176,0.606,106.024,195173,4
3qgK7mBDKrV112cvqMQTAl,Projections,Ben Pellow,16,2018-02-16,0.333,0.344,4,-15.563,1,0.471,0.0079,0.0827,0.152,145.28,273166,4
0EPJwMOyGYTsaJbHENRJVb,Making Due,Arkells,27,2017-06-16,0.647,0.792,10,-6.087,1,0.00217,0.0,0.0975,0.612,129.398,223853,4
2Guz1b911CbpG8L92cnglI,Your Guardian Angel,The Red Jumpsuit Apparatus,63,2006-01-01,0.29,0.48,5,-6.583,1,0.116,3.03e-06,0.626,0.382,112.62,229235,4
6rAXHPd18PZ6W8m9EectzH,Sorry,Nothing But Thieves,59,2017-09-08,0.667,0.776,8,-4.535,0,0.00238,4.52e-05,0.134,0.519,128.005,214707,4
5WpNa4vUaruzh0KISY4NkN,Glory,Bastille,44,2016-09-09,0.558,0.647,6,-5.851,1,0.603,0.0,0.0739,0.266,124.01,281866,4
7ARveOiD31w2Nq0n5FsSf8,Perfect Places,Lorde,69,2017-06-16,0.622,0.58,1,-5.273,0,0.00241,2.95e-05,0.112,0.512,104.41,221874,4
3D8BHRb8r4tE494LrtXffE,Laughter Lines,Bastille,44,2013-01-01,0.473,0.643,1,-6.419,0,0.123,0.000674,0.0781,0.175,142.065,248040,4
5OALp7wDh1vM2nza1qDArn,Fake It,Bastille,47,2016-09-09,0.594,0.75,0,-4.674,0,0.212,2.33e-06,0.19,0.246,144.993,244136,4
0ORgAzmFh8N97SseJvmqgC,Love It If We Made It,The 1975,0,2018-07-19,0.479,0.727,4,-5.369,1,0.000718,1.97e-05,0.0644,0.0577,180.09,253249,4
2RtNc0pKETU7tHweBeqM0X,Numb,MARINA,42,2010-02-15,0.462,0.461,0,-4.813,1,0.396,0.0,0.0707,0.247,119.474,254360,4
52yC8pZMs3XELEqAp1BpHp,Nobody,Mitski,0,2018-06-26,0.392,0.718,0,-5.253,1,0.0785,0.0,0.0848,0.49,117.438,193429,4
3xCsHloPBl211Yi4UEUUcm,Pool,Paramore,53,2017-05-12,0.589,0.777,0,-5.386,1,0.00629,0.0165,0.123,0.572,114.867,232787,4
71UeO8ByJ7yCniZvXvQi3X,Obsessions,MARINA,0,2010-02-15,0.721,0.616,9,-6.795,0,0.677,0.00124,0.0841,0.521,104.955,208133,4
3iAm3FJC7Ul7fqYE8uWEDK,Better Go,Mal Blum,0,2015-10-02,0.679,0.554,10,-7.33,1,0.693,1.73e-05,0.111,0.63,109.013,193547,4
6t44iU80A0h8WQ7vc4OoRj,Fake Happy,Paramore,60,2017-05-12,0.734,0.626,7,-5.685,1,0.076,6.54e-06,0.168,0.44,98.559,235707,4
3pLTOP0G0etiWUknFoRpsr,The Cave,Mumford & Sons,0,2009,0.576,0.486,4,-9.364,1,0.0606,0.000143,0.093,0.337,141.951,217987,4
4BBinS6ZWPxXRTbXqgLJiu,Despite What You've Been Told,Two Gallants,0,2007-09-25,0.553,0.821,0,-4.961,1,0.00141,0.0,0.077,0.622,151.32,269160,4
23hln7JvLtFTXa0kZLAVRY,Kill Your Heroes,AWOLNATION,0,2011,0.575,0.95,0,-6.309,1,0.00842,9.47e-05,0.765,0.315,96.046,178842,4
2UyWClHKt6fut3IpS2tJiR,Waste,Foster The People,55,2011-05-23,0.681,0.736,8,-6.269,1,0.0633,7.96e-06,0.0596,0.849,125.976,205587,4
1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young the Giant,69,2011,0.534,0.721,11,-7.307,0,0.0343,6.24e-06,0.115,0.225,128.978,249520,3
6dVa7xk5dOoT6pOkDw1TMH,Brother,Kodaline,0,2017-07-01,0.493,0.636,10,-5.894,1,0.341,0.0,0.201,0.228,120.136,201980,4
31hqP5oGX2M2z4ayh97jHl,Upside Down & Inside Out,OK Go,45,2014-10-14,0.559,0.817,0,-4.95,1,0.00222,0.0,0.87,0.546,92.544,187866,4
32V5fBS9jewKqQKj2UYdiI,Asthma Attack,NOAHFINNCE,48,2018-12-14,0.724,0.364,1,-7.29,1,0.935,2.09e-05,0.0834,0.787,139.831,154661,4
3e0yTP5trHBBVvV32jwXqF,Anna Sun,WALK THE MOON,62,2012-06-19,0.472,0.844,10,-6.578,1,0.00173,0.0,0.24,0.34,140.034,321280,4
0gbLfFlEyVHiKzlZIb0gce,How Far We've Come,Matchbox Twenty,59,2007-10-02,0.566,0.906,0,-5.092,1,0.00452,0.0,0.21,0.787,83.0,212253,4
67qVRmg2JynkOZ5olduLAd,NAILS,Noga Erez,38,2022-05-25,0.824,0.591,10,-7.356,1,0.102,2.22e-05,0.0686,0.749,79.821,171750,4
5E8wZrVyC3y52WQSkcZnEP,Free,Bakar,52,2022-02-25,0.582,0.564,11,-10.928,0,0.327,1.26e-06,0.201,0.133,95.794,187627,4
5Xg5bGbWHToIMSsqWxOsej,NO ESCAPE,The Neighbourhood,48,2022-04-08,0.602,0.693,0,-6.205,1,0.000344,0.136,0.308,0.161,110.0,214334,4
3dKd0adfI8l6tKfoLsuaJ1,COMPLICATED (feat. aldn & 8485),8485,52,2022-04-15,0.563,0.8,5,-4.053,1,0.0136,1.05e-06,0.175,0.211,124.171,180924,3
78zWCikDMYzFpXAdqANPrD,3 outfits,Tai Verdes,60,2022-03-25,0.65,0.88,11,-4.292,0,0.145,0.00223,0.351,0.648,176.017,210867,4
5nEFgqGbMo9uXQgIQS9Qzu,Playin' Me Back,bülow,39,2022-04-14,0.77,0.668,11,-5.982,0,0.404,4.89e-05,0.278,0.769,98.134,109662,3
0xMsn2VuXcfdf2Ksw4qz7G,Company,Sir Chloe,51,2022-05-06,0.626,0.42,1,-8.068,0,0.0994,0.0,0.11,0.189,90.14,200303,4
0b0zFHW34b9dCVTSu0F3tU,Bloodrush - Edit,The Amazons,47,2022-03-24,0.479,0.923,4,-3.027,1,0.000324,0.0,0.145,0.528,129.938,217793,4
72UkgyI10D8loPSUsLFfGy,We Are Who We Are,MISSIO,45,2022-03-23,0.48,0.726,10,-5.851,0,0.00223,0.0,0.188,0.361,149.997,213495,4
0lRlsjGhgUDCjJzz3RjwNb,hair out,Stand Atlantic,55,2022-03-03,0.675,0.897,7,-4.684,1,0.000487,0.0,0.133,0.549,112.963,160380,4
3OtId2P71K4wGAAJk8QCIR,Honeybrains,Royal Blood,60,2022-03-17,0.523,0.8,9,-5.243,1,0.00537,0.0,0.398,0.604,125.886,186847,3
6Ehy2SxoGNmLoJQxGUr9fq,Faithless,The Airborne Toxic Event,44,2022-02-22,0.456,0.937,7,-3.729,0,0.00145,0.0,0.11,0.426,139.076,250565,4
3pNxB32GZ03zJQ3fmUqsj5,Life's a Bitch (But I Like it So Much),The Mysterines,45,2022-03-11,0.277,0.792,2,-4.369,0,1.28e-05,1.8e-05,0.248,0.287,162.037,170373,3
2OH3Yc4xqr76ld5Xnjzd3v,Matilda,PUP,49,2022-04-01,0.336,0.913,1,-3.336,1,0.0018,0.000424,0.134,0.305,149.969,231600,4
5ekucJquBlWaZojC2oNZHU,Fire Escape,Beach Bunny,53,2022-03-29,0.581,0.869,11,-5.533,1,0.0131,4.44e-06,0.0801,0.779,112.902,140787,4
06GiNZKCqFfR8YMEbtUCj9,The Game,Sports Team,42,2022-05-17,0.409,0.897,2,-4.646,1,5.22e-05,0.498,0.297,0.465,87.512,170640,4
4UOXsWNP7J2xFT9HvhgwVP,Gotta Let It Go,Joyce Manor,48,2022-04-05,0.474,0.973,2,-4.926,1,0.000458,0.0025,0.311,0.357,91.519,116486,4
7sAgUakvHMLtLlTSZqU7i5,90s American Superstar,Wallice,50,2022-04-05,0.536,0.857,4,-4.358,0,0.0214,1.06e-05,0.154,0.508,171.977,139401,4
65doEMocPQeWN2dhCcrec5,lily's backyard,Chloe Lilac,40,2022-04-29,0.524,0.619,9,-5.648,1,0.0131,0.000839,0.464,0.53,179.995,131959,4
5HydZtPFOvbmqXiTcTFykW,i h8 that i still feel bad for u,Claire Rosinkranz,53,2022-02-11,0.672,0.628,3,-7.744,1,0.0302,7.14e-05,0.076,0.651,144.045,175030,4
7KD8qQSdaWUVjECHhqRtaQ,Dying To Know You,Bad Lovers Club,33,2022-04-01,0.654,0.683,0,-6.058,1,0.395,0.0,0.0902,0.123,143.099,213560,4
2RSqIGxbnTQQjZIS5Iyakn,Eyes Don’t Lie,Tones And I,65,2022-03-17,0.649,0.73,9,-4.742,0,0.0452,0.0,0.497,0.399,94.979,236184,4
3OWxpc6Zguzep0XKWGxDyc,CASUALTY,MOTHICA,57,2022-01-28,0.513,0.916,4,-3.191,0,0.00219,0.00113,0.338,0.474,96.095,158081,4
4QD5tfexKVwATpESYSc7qM,Earthquake (feat. jxdn),jxdn,57,2022-02-24,0.5,0.879,1,-4.734,0,0.0557,0.0,0.104,0.642,165.01,177637,4
2wPQ6FDiPAhmhO92JPpxHd,lifeline,ericdoa,54,2022-04-08,0.602,0.874,1,-5.479,0,0.0015,0.0,0.289,0.619,148.032,165206,4
75ARkUKb54dQ86YezuoNhn,Hate To Say I Told You So,The Hives,0,2000,0.447,0.9,5,-6.741,1,0.00114,0.00596,0.47,0.39,135.861,199733,4
75jRmaxLqF41moVqsygZHs,The Bucket,Kings of Leon,53,2004-11-09,0.494,0.637,0,-6.004,1,0.0789,2.77e-05,0.215,0.175,140.032,175547,4
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,74,2003-09-15,0.613,0.953,2,-3.435,1,0.00148,0.000582,0.152,0.537,105.046,213800,4
13bEwk7dTy0RdOAY3ZNNBD,Golden Touch - Full Length,Razorlight,64,2004,0.606,0.532,1,-4.173,0,0.0956,1.27e-05,0.276,0.695,95.315,205213,4
5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,71,2011-12-06,0.356,0.872,2,-7.837,1,0.00417,0.00975,0.0997,0.607,166.3,193653,4
2PcMytOXfhvDm5XaXn8SPQ,The Funeral,Band of Horses,0,2006-03-21,0.322,0.779,0,-5.284,0,0.0161,0.0,0.12,0.11,122.527,322227,4
6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,1,1988,0.518,0.436,4,-14.134,1,0.0157,0.000621,0.079,0.27,80.88,236973,4
0kHwTHf8ye0mSd66pwcrEN,How You Like Me Now,The Heavy,60,2009-10-05,0.647,0.71,0,-4.692,1,0.000973,0.703,0.0777,0.268,110.059,217493,4
5dKBaysNJtfpyNTRa5lqDb,A-Punk,Vampire Weekend,1,2008-01-27,0.551,0.821,2,-4.489,1,0.0102,0.0438,0.153,0.842,174.923,137760,4
5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,71,1995-05-15,0.467,0.958,4,-4.808,0,0.000479,0.199,0.299,0.701,145.92,180880,4
1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,The Fratellis,68,2006-01-01,0.511,0.815,7,-3.14,1,0.0491,0.0,0.0826,0.586,154.514,215307,4
3n3Ppam7vgaVa1iaRUc9Lp,Mr. Brightside,The Killers,64,2004-06-15,0.355,0.918,1,-4.36,1,0.00119,0.0,0.0971,0.24,148.114,222200,4
1mvyqSb1tOvtVP1qfWEyPa,1901,Phoenix,61,2009,0.607,0.835,0,-5.427,1,0.0588,4.71e-05,0.195,0.719,144.087,193120,4
3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,71,2006-01-29,0.535,0.948,6,-4.19,0,0.00225,0.0,0.376,0.778,103.183,173680,4
4kxYIvDIpWTrZgHn3sYxxC,Helicopter,Bloc Party,0,2005-02-02,0.471,0.954,11,-3.632,0,0.000156,0.00473,0.405,0.412,170.092,220173,4
5c5a2Ptu8eyIpljhQHjIqk,Ain't No Rest For The Wicked - Original Version,Cage The Elephant,1,2008-01-01,0.635,0.914,0,-5.631,1,0.0597,0.0,0.601,0.922,156.014,175493,4
1O5qBgWDXf19N75X7Bvilv,Rock & Roll Queen,The Subways,59,2005-07-04,0.395,0.764,10,-6.258,0,0.000316,0.00131,0.111,0.325,141.423,169947,4
2VAlwOewe5c40VHyqozF1V,"Steady, As She Goes",The Raconteurs,4,2006-05-15,0.534,0.605,9,-4.366,1,0.00865,0.00826,0.0781,0.56,123.003,215267,4
7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,72,2006-01-01,0.391,0.808,8,-6.209,0,0.0759,0.0,0.149,0.737,100.304,203507,4
53L6A3I9vf7rgEZnMzx54E,Mountain at My Gates,Foals,0,2015-08-28,0.495,0.931,2,-5.336,0,0.0025,0.0783,0.246,0.617,104.05,244293,4
0N5x5UmYcbBeHFJtCCqf62,Ruby,Kaiser Chiefs,0,2007-01-01,0.451,0.939,5,-2.82,0,0.00673,4.85e-06,0.0774,0.448,93.416,204200,4
4gLKwyeBDtXoqe5ev9QcqP,Something Good Can Work,Two Door Cinema Club,0,2010-02-07,0.651,0.841,0,-5.099,1,0.00563,0.00116,0.19,0.661,119.939,162907,4
7v9Ne4758aGFfFc5avh89h,Let's Dance to Joy Division,The Wombats,63,2007-11-05,0.397,0.839,4,-6.674,1,0.00125,0.0,0.576,0.764,116.947,191293,4
1aDLUzCyYpRXgrjwUWzV2X,Lazy Eye,Silversun Pickups,63,2006-07-25,0.633,0.831,4,-5.053,1,0.0401,0.693,0.117,0.243,127.397,354360,4
1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,OK Go,66,2005-01-01,0.537,0.882,0,-2.306,1,0.000342,9.06e-05,0.12,0.81,145.729,179813,4
0yEhNqCwEfy8LHUmnZoHpP,Bohemian Like You,The Dandy Warhols,68,2000-01-01,0.584,0.931,9,-6.158,1,0.00315,0.772,0.133,0.694,131.275,211707,4
4baAwbpkroYCwSIlaqzNXy,Shoot the Runner,Kasabian,53,2006-12-18,0.526,0.776,7,-4.169,1,0.000431,0.0157,0.334,0.524,131.194,207373,4
7GptbanebPZYkLPvjNfd6m,Buddy Holly,Weezer,0,1994-05-10,0.535,0.931,8,-4.012,1,0.00611,7.26e-05,0.0887,0.825,120.958,159587,4
0fhNC0axo2vZMuZeXdOrCs,An Honest Mistake,The Bravery,0,2005-03-14,0.45,0.887,2,-4.208,0,3.84e-06,0.56,0.111,0.608,140.05,219707,4
4z88dsPMPlCPakuhBYkcuP,Munich,Editors,6,2005-07-25,0.175,0.875,7,-4.383,0,0.000551,0.0347,0.324,0.394,149.366,226427,4
1AJQgluvsl5LH2kz9b2Y37,First,Cold War Kids,1,2015-03-09,0.464,0.714,2,-3.969,1,0.0225,1.62e-06,0.447,0.58,77.997,200947,4
0KNVDEeZWXZPIYKqJeRRpX,If You Wanna,The Vaccines,0,2011-03-11,0.352,0.866,2,-3.274,1,3.03e-05,2.92e-05,0.295,0.544,165.209,174013,4
2emjgVnrbTxBpdP6Ww0aJo,I Know What I Am,Band Of Skulls,0,2009-04-21,0.641,0.897,9,-4.369,1,0.172,2.89e-06,0.103,0.6,100.069,198000,4
0A0RBBTrgfq9eClnw6ZXT7,Future Starts Slow,The Kills,54,2011-04-04,0.677,0.743,6,-5.876,1,0.0135,0.00222,0.0581,0.469,127.971,248200,4
20uVZbYFKshjrdDHcVy9w9,Come Closer,Miles Kane,57,2011-05-02,0.511,0.696,6,-5.157,0,0.0272,0.000249,0.0875,0.788,164.614,179240,4
1z4xjDLLWJgG48Bn8OCxZv,Help I'm Alive,Metric,15,2009-04-14,0.565,0.877,5,-4.561,0,0.00813,0.00251,0.26,0.389,118.484,285920,4
7kN0qXSaCsS6V47UJvaFw1,Obstacle 1 - Remastered,Interpol,0,2002-08-20,0.365,0.941,5,-4.831,1,4.95e-05,0.583,0.0692,0.354,120.478,251547,4
4mpAm83XX1iS63l8wmkEC6,Spread Your Love,Black Rebel Motorcycle Club,60,2001-01-01,0.415,0.901,2,-3.124,1,0.00987,0.361,0.136,0.424,128.216,225333,4
7nMcCaqSfebRAmkIV4ATzL,Heaven,The Walkmen,0,2012-06-04,0.368,0.906,9,-6.349,1,0.000108,0.153,0.147,0.507,157.993,266867,4
1JcGNoiwifg0MdJMVgJQYx,Get Free,The Vines,63,2002-01-01,0.502,0.978,7,-3.278,1,0.000163,1.27e-06,0.287,0.603,138.811,126573,4
71D4LseR0RADPbyvMeTIHR,Can't Stand Me Now,The Libertines,0,2004,0.368,0.935,4,-3.204,1,0.0111,0.00201,0.0948,0.558,164.425,203733,4
32dk3UXnGv7lpN7FE3K2ws,Farewell To The Fairground,White Lies,0,2009,0.527,0.766,9,-5.327,1,7.4e-05,0.00365,0.115,0.304,117.994,256573,4
7KdF7Zac5eC9jutk9Qret4,The Wire,HAIM,58,2013-01-01,0.548,0.632,2,-5.569,1,0.0126,4.95e-06,0.0769,0.535,113.682,245800,4
5HamPyIAqSny6UjXTN8DIe,The Age Of The Understatement,Miles Kane,0,2008-04-17,0.383,0.868,11,-6.222,0,0.00114,3.51e-06,0.353,0.546,147.267,189560,4
19503qDaxgCdPL2BhJngij,Apply Some Pressure,Maximo Park,55,2005-05-16,0.378,0.953,9,-3.632,1,0.000719,2.89e-05,0.0936,0.512,167.808,200347,4
3D4NfLvG99xCEZnL6MHZ84,Bandages,Hot Hot Heat,0,2002-08-10,0.376,0.947,4,-3.778,0,0.00757,0.0,0.107,0.859,150.212,212333,4
5x1mEZL7jAmnDvPoALyBdO,時代遅れのRock'n'Roll Band,Keisuke Kuwata,43,2022-05-23,0.558,0.814,2,-4.049,1,0.341,0.0,0.385,0.501,129.997,255200,4
49uaFiZPOQvEPB4IJBfUDg,"Tonight, Tonight",MAN WITH A MISSION,36,2022-05-25,0.476,0.942,0,-5.187,1,0.000893,0.0,0.104,0.412,143.028,212440,4
4BFWM87zjensjLlOjnlNqE,HONEY - Remastered 2022,L'Arc-en-Ciel,41,1998,0.372,0.92,5,-5.239,1,0.000205,0.0,0.112,0.326,91.067,228707,4
4JWHBf2cmwGLiUwT1fsW5g,ROCKIN' FROM THE GRAVE,THE BAWDIES,30,2022-05-25,0.394,0.993,0,-4.789,1,0.0059,2.11e-05,0.394,0.0393,102.838,185760,4
53ygKATZIiOKS9DWMKdNwH,竜巻いて鮮脳,Ling tosite sigure,49,2022-05-11,0.38,0.98,1,-2.566,1,4.17e-06,0.000441,0.261,0.325,143.888,224399,4
5DLqCKIi1lquKvGTIjlf6I,Broken Heart of Gold,ONE OK ROCK,50,2021-05-27,0.444,0.716,10,-5.369,0,0.0946,0.0,0.0792,0.151,85.63,253488,4
5BJ03eRmkLzu55YOKn4Eb7,CALLING,coldrain,49,2022-04-17,0.513,0.985,9,-3.654,1,2.53e-05,2.24e-06,0.34,0.282,119.991,207923,4
32H7fwKsaYtSl6qiXFI6I6,U,Belle,64,2021-07-12,0.651,0.913,9,-5.667,0,0.0437,0.00133,0.311,0.736,120.028,187267,4
7v8wKvNQQIxkugCFFjrkaO,残響散歌,Aimer,77,2021-12-06,0.367,0.896,11,-4.002,1,0.000627,0.0,0.207,0.38,170.863,184893,4
6Tav592Kp5bcrdoLlZbSfM,Sense,BAND-MAID,32,2021-10-27,0.476,0.984,2,-3.471,1,2.6e-05,0.0565,0.0576,0.194,102.496,204853,3
3tGXnGvZpT4fzua650wrRh,Merry-Go-Round,MAN WITH A MISSION,55,2021-07-17,0.591,0.914,5,-5.617,0,0.00267,0.0,0.0801,0.451,119.971,243810,4
3sFdaHo9D3hfiFt2wVi6a5,M八七,Kenshi Yonezu,69,2022-05-13,0.633,0.719,1,-8.329,1,0.3,2.23e-05,0.34,0.334,112.013,263120,4
3J34JtfZNylVXSKN4TDf12,明け星,LiSA,63,2021-10-18,0.389,0.867,1,-3.604,1,0.000303,0.0,0.347,0.215,94.952,269000,4
5GVb3tUNjK3xirJfVi8p6v,月の椀,sakanaction,56,2022-03-30,0.773,0.604,2,-5.369,0,0.068,9.26e-06,0.4,0.869,132.021,250000,4
